latitude,longitude
34.725815,135.790327
35.682536,139.764311
34.351617,134.004197
36.333178,139.808403
35.552106,139.579294
43.729822,142.384411
35.75071,140.310201
38.163939,140.896607
34.781413,137.607261
35.159163,138.620132
33.27562,130.308177
35.921247,139.32235
33.61147,130.41168
36.518388,136.608389
35.336624,136.613839
34.188014,135.18166
34.659446,133.881054
34.661902,135.081374
35.127358,136.105675
34.832148,135.728982
36.379047,139.078186
42.996701,141.458367
34.86182,135.199691
34.803768,134.671407
36.401405,140.581513
35.549479,139.792518
35.609911,138.539141
34.819282,135.528356
35.517217,139.566444
35.543461,139.443991
35.37695,139.962201
35.665859,139.703677
36.709386,137.213624
35.691509,139.693877
35.140589,138.675189
32.762469,129.864614
35.139265,136.935749
35.571827,139.666256
36.254695,139.11908
38.262251,140.871784
38.261993,140.881242
36.27585,138.463647
35.738168,139.760987
35.670867,139.747013
35.599897,139.613199
35.688445,139.762948
36.338447,139.235011
26.23769,127.722329
35.805818,139.698688
35.530806,139.69759
38.342924,140.835389
35.589136,139.728918
39.437509,140.50944
35.673021,139.76189
36.710234,136.700037
36.086723,140.084195
36.189594,139.989823
35.702453,139.560202
35.692997,139.695252
35.628071,139.044393
35.650959,138.543269
35.711551,140.285029
34.664333,135.563459
26.21654,127.688127
35.349227,136.773843
26.316224,127.757849
26.225164,127.695562
33.590195,130.401741
33.588786,130.390941
33.595231,130.320732
26.196714,127.666086
33.590603,130.418462
33.188211,131.581588
33.588898,130.397807
33.590732,130.400542
33.195682,131.656926
33.589741,130.411515
34.871941,136.531755
32.74643,129.870725
32.803188,130.710634
35.072218,136.662524
32.798672,130.707736
43.069122,141.33233
43.055284,141.352704
43.062973,141.351088
39.701589,141.146842
43.059115,141.354821
34.238866,135.153421
34.394023,132.457173
34.396791,132.475605
34.390436,132.455558
34.343001,134.049729
34.392289,132.461431
34.339257,134.052532
34.31693,134.042309
35.649969,139.446707
33.949275,130.923202
35.666821,139.759657
35.676471,139.769576
35.697675,139.826501
35.656289,139.796506
35.60874,139.667405
35.679534,139.771333
35.669975,139.717368
35.749499,139.586143
35.543338,139.446868
35.684664,139.767059
35.661932,139.748768
35.656465,139.782042
35.768902,139.871503
35.671223,139.760322
35.665663,139.759261
35.727822,139.711786
35.441324,139.650431
35.690309,139.701798
35.778386,139.719996
35.731049,139.70876
35.704005,139.580465
35.645328,139.697609
35.666829,139.804063
35.623383,139.749114
35.672286,139.767596
35.701179,139.544735
35.672132,139.835527
36.56275,136.653327
35.687569,139.7234
36.139919,139.390262
35.83248,139.706527
35.906274,139.624571
35.822814,139.574796
35.850966,139.319673
35.805322,139.454907
35.845723,139.646904
35.872051,139.645245
35.914581,139.481652
35.905593,139.621453
36.723574,137.017812
38.323522,140.882277
38.262379,140.869508
38.261624,140.876866
38.226119,140.877196
38.259521,140.885806
38.259177,140.8817
38.26259,140.881402
36.560751,139.886302
36.322882,139.011817
36.573567,139.900168
35.169104,136.913038
35.001891,135.759359
35.007625,135.767346
35.043806,135.757882
34.986517,135.759337
35.003597,135.776122
35.040892,135.77899
34.992323,135.81704
35.008695,135.759334
35.009107,135.771233
35.003798,135.763905
34.973664,138.384346
34.705121,137.729455
34.973959,138.387674
34.677958,135.093631
34.695209,135.196187
34.687971,135.189444
34.691988,135.195499
34.625353,135.049278
34.727054,135.276786
34.681562,134.938784
34.696863,135.750381
34.689604,135.189432
34.694241,135.783357
34.782185,135.422976
34.665129,133.918714
34.662495,133.928339
34.850006,135.618652
34.66816,135.438314
34.68119,135.497057
34.667597,135.499904
34.665156,135.502138
34.708193,135.498875
34.7042,135.500812
34.405971,135.293986
34.78981,135.442344
34.683806,135.506875
34.73414,135.496535
34.683433,135.500311
34.691586,135.496351
34.698055,135.495868
34.691804,135.530366
34.821686,135.42557
34.673663,135.496894
34.699945,135.497111
34.693566,135.494093
34.686331,135.517615
34.698957,135.491464
35.650419,139.721805
35.692254,139.697489
35.68887,139.702459
35.707868,139.77564
35.711987,139.79798
35.670002,139.706235
35.660215,139.69657
35.687914,139.700257
35.687169,139.775313
35.678073,139.768835
35.681501,139.770483
35.673278,139.740243
35.69586,139.752216
35.646062,139.707762
35.710881,139.79478
35.647071,139.748482
35.683317,139.769024
35.66143,139.71441
35.679421,139.780731
35.622824,139.425196
35.695093,139.813639
35.664687,139.711619
35.705294,139.577695
35.650927,139.7571
35.662805,139.71101
35.67979,139.763546
35.655716,139.736308
35.669136,139.650002
35.702005,139.743108
35.644435,139.669658
35.691169,139.735668
35.657819,139.697763
35.686589,139.698823
35.677237,139.735662
35.665513,139.760994
35.769618,139.66109
35.687116,139.765308
35.68903,139.699165
35.657433,139.338649
35.681015,139.764019
35.623637,139.722944
35.703445,139.749624
35.670262,139.754309
35.699899,139.412924
35.686947,139.69608
35.687091,139.781343
35.66777,139.740382
35.66284,139.667206
35.707946,139.760763
35.664958,139.743105
35.671944,139.757605
35.712139,139.776616
35.700801,139.578209
35.784699,139.348303
35.670372,139.750039
35.754131,139.737763
35.671264,139.739235
35.684263,139.739054
35.666943,139.706762
35.677473,139.76262
35.69336,139.771277
35.629151,139.684286
35.6952,139.689005
35.727057,139.712371
35.687728,139.764462
35.661403,139.585769
35.712252,139.706623
35.686415,139.764899
35.697726,139.447013
35.701987,139.743889
35.729828,139.718032
35.671689,139.766624
35.700156,139.761877
35.619182,139.731242
35.626691,139.741967
35.607892,139.669244
35.706849,139.665419
35.659796,139.700386
35.668537,139.746508
35.692068,139.70633
35.643504,139.699191
35.674894,139.762022
35.625283,139.781222
35.684767,139.774843
35.692273,139.689605
35.656239,139.705727
35.66788,139.771978
35.711199,139.775946
35.691164,139.757298
35.658662,139.705219
35.694227,139.762955
35.664054,139.699194
35.664018,139.731129
35.712991,139.704112
35.721904,140.117018
35.607533,140.11823
35.763329,140.384011
35.765474,140.384482
35.862869,139.970736
35.784805,139.900494
35.68588,139.99103
35.795441,140.320064
35.896653,140.063165
35.684707,139.992199
35.651697,140.044503
35.611076,140.115082
35.57749,139.659085
35.596152,139.344853
35.692327,140.021879
35.530578,139.699298
35.528364,139.698051
35.317997,139.550684
35.409236,139.596335
35.466909,139.616899
35.454488,139.63134
35.456893,139.63403
35.467007,139.622194
35.451811,139.393333
35.396088,139.466836
35.338851,139.487219
35.392763,139.447232
35.40132,139.5347
35.532488,139.435402
35.508663,139.6151
35.445559,139.640425
35.331111,139.406588
35.489086,139.457221
35.352845,139.531216
35.465609,139.619595
35.278167,139.670528
35.327723,139.349896
35.284519,139.185508
35.553758,139.646492
35.510727,139.617551
35.430355,139.558227
35.541994,139.515809
35.171497,136.885403
35.086844,137.15503
35.258834,136.982413
35.450854,139.632499
34.978379,136.974506
35.172468,137.038531
35.168532,136.899105
35.170599,136.921224
35.166606,136.952132
35.169054,136.905897
35.165694,136.904553
34.998207,137.052916
35.171691,136.909211
35.170654,136.884309
35.142154,136.901083
34.93782,137.164266
35.173964,136.905939
35.126128,136.911576
35.168443,136.903202
35.170306,136.882975
37.916644,139.056006
34.505309,135.761785
37.399542,140.38787
35.875599,139.790126
36.33878,140.450629
35.882799,139.969312
35.704819,139.635647
33.891886,130.743516
33.036651,130.454004
43.067819,141.350839
34.693062,135.190972
34.703991,137.731629
33.885584,130.881152
34.736699,135.339146
36.292559,139.604796
38.364532,140.875003
35.161447,136.984681
35.330083,139.846456
34.794005,135.44885
35.701086,139.750303
35.796641,139.599492
35.61133,140.112879
35.803508,139.720294
33.841422,132.77052
35.661605,139.729537
33.885494,130.875326
35.660457,139.728815
36.299041,139.606332
35.935036,139.997039
37.880718,139.00351
34.819617,135.50938
35.694491,139.700191
35.663567,139.701044
35.706881,139.752717
32.862562,130.782714
34.583496,135.515507
35.713697,139.363824
34.682987,136.46498
33.376372,130.516827
35.665921,138.569543
35.676079,139.738536
34.815901,134.981597
34.376175,132.46353
34.691973,135.196732
36.082764,140.111306
35.052792,136.947618
39.730087,140.149353
36.239835,137.980822
36.339164,139.027428
35.635166,139.884461
35.58161,140.162073
35.713338,140.217754
35.672951,139.736721
35.507725,139.617974
35.703,139.754816
35.158495,136.905782
35.052641,136.947618
36.109116,140.10133
34.524846,135.45905
34.601201,133.766288
34.715668,135.255465
26.369587,127.746474
35.831172,136.201345
43.058688,141.353524
37.823975,138.983527
43.054639,141.31813
35.218145,136.283395
36.091211,140.208327
35.224717,136.883402
34.365592,132.318258
35.149259,136.933348
35.26087,136.819108
34.699916,135.190225
35.684593,138.485413
35.679101,139.762832
35.639506,140.174243
35.630017,139.740231
35.720335,139.436738
35.00505,135.761209
35.007649,135.759842
34.939126,137.166993
36.092745,140.101427
35.75039,139.804996
35.62556,139.724517
34.784586,135.630079
34.581626,133.741381
32.912592,129.921742
33.789282,132.714878
35.552921,140.158131
33.44016,130.529906
34.830477,135.512405
35.277831,136.846766
35.281492,136.854147
35.881087,139.827807
35.877027,139.824403
35.880236,139.827988
35.882056,139.82864
34.675197,135.502637
34.589775,135.711844
36.080348,140.180687
36.007868,140.16346
35.691013,139.704082
35.690952,139.704011
34.444395,132.461409
36.398439,139.85976
34.817505,134.97924
35.170037,136.882942
33.32841,130.311539
33.985519,131.171506
36.072548,140.085174
34.690914,135.500635
35.682241,139.769089
35.642479,139.713402
34.749957,137.840909
35.669831,139.702817
35.658598,139.731895
35.626437,140.089633
36.27064,137.931797
32.901556,129.95823
35.080397,136.606586
35.340205,139.465138
34.292145,134.122861
26.206776,127.650858
35.167113,136.907585
39.683096,141.128689
33.552918,130.328953
35.663582,139.751415
34.729061,135.338594
36.420071,139.026152
35.423097,139.316177
35.55458,139.78756
33.768285,130.749867
33.83864,130.908066
34.645239,135.513824
37.942415,139.310259
35.666938,140.165061
35.283009,137.048653
34.861023,135.677258
35.72871,140.072357
42.656221,141.641402
35.062894,137.12969
35.843318,139.854038
34.689947,135.516991
26.328344,127.7706
35.161695,136.923668
35.253942,136.920081
35.689958,139.697391
35.103556,136.863328
35.713678,139.759562
35.63987,139.599075
35.433583,139.369407
35.280694,136.244035
32.505924,130.585585
36.058465,139.370119
39.663585,140.160626
35.342506,136.854382
34.74027,137.763229
33.619407,130.417783
34.602655,133.940645
35.65002,139.913181
35.765155,139.852055
34.434898,135.244516
34.668655,135.501456
35.156872,137.033837
35.015058,135.965775
36.29429,139.605327
35.51805,139.497724
33.279952,131.505855
34.434138,135.244625
35.521619,139.630222
34.815877,134.981604
26.224376,127.765164
35.644101,139.73433
36.374557,140.359297
35.749459,139.691765
34.650936,133.920635
33.58787,130.396708
34.758052,135.495601
35.683721,139.768557
35.828259,139.803545
34.70382,137.735207
34.971579,138.389181
35.55082,139.575267
36.230946,137.964528
35.704666,139.620316
34.861829,135.192397
35.607366,140.106679
33.57881,133.553312
33.209849,131.535057
35.391745,136.824437
37.689991,140.471274
35.27489,139.573268
35.730817,139.715441
31.527446,130.536133
35.65689,139.751949
33.285418,130.511067
35.440481,139.364888
36.340167,138.740955
35.693902,139.701111
36.689598,137.213184
35.458831,139.630433
34.815884,135.647951
35.858745,139.659085
35.423087,139.316578
34.762957,137.384189
34.997647,135.918094
37.876174,139.081442
35.682757,139.701438
35.678097,139.705861
43.055134,141.333419
34.761548,135.419775
35.73491,139.275546
33.548707,133.550949
35.058175,137.157923
36.143384,139.540927
42.96105,141.314875
35.841667,139.502303
36.681395,137.25958
35.97756,139.755099
31.543787,130.544497
35.689726,140.023136
35.469933,139.340328
35.877755,139.789957
36.255998,139.119773
36.47231,139.825201
35.926665,139.393191
34.208868,135.17039
34.43446,135.243265
35.85185,139.961784
35.554419,139.578589
35.660406,139.728684
35.734503,139.273896
33.577239,130.435593
35.794189,139.315722
35.187493,136.945221
36.048338,140.128898
36.065525,139.677683
35.454886,136.673458
33.577659,130.258358
35.599964,139.379459
35.802203,140.114097
31.881778,131.426274
35.667319,139.777048
33.835227,132.758272
35.514945,139.665546
31.916321,131.423837
35.697917,139.773788
36.587816,139.865102
42.968462,141.471234
35.664389,139.761942
31.919583,131.435945
34.520548,135.806294
33.481474,130.527674
43.082341,141.303177
35.855,139.647392
34.700628,137.698855
35.774825,140.001122
35.891925,139.730615
36.555154,139.928168
35.6485,140.039488
35.69566,139.751149
35.562464,139.715971
35.627645,139.772916
35.577258,139.558884
34.584226,135.017249
34.311818,134.060361
38.276279,140.90827
36.180509,139.585791
36.662732,137.171272
35.454098,137.438511
34.952943,137.077927
35.660119,140.030092
33.586687,130.3783
36.005064,139.409871
35.220974,138.611255
35.15503,136.964129
35.313522,138.967327
35.314296,138.963244
35.682762,139.825569
34.486514,133.377538
34.696184,135.532734
34.074107,134.551397
35.218885,136.285258
35.857703,139.516396
35.625442,139.78063
40.798237,140.454749
35.334307,139.622798
36.642895,138.223029
35.590897,139.348905
35.019146,136.593993
34.995384,135.737342
35.282806,139.660929
36.296934,139.808322
34.602738,133.744276
38.248716,140.327972
41.766562,140.715413
35.094788,136.999134
35.375204,139.57727
35.654121,139.33849
35.698517,139.771924
36.321948,139.013517
43.068145,141.349646
35.019878,136.953007
38.281422,140.331372
33.547321,130.361528
33.518642,130.469262
34.254326,135.138803
35.562547,139.396953
33.954288,133.268813
35.623114,138.527135
34.70184,135.496313
35.605625,139.734404
34.784762,135.381732
35.61284,139.62746
36.534573,136.675933
33.708982,130.454951
35.697178,139.813268
34.505883,136.722354
35.448947,136.742151
35.672749,139.817327
35.165043,136.906958
36.075191,139.611658
33.555819,130.321626
35.880202,139.825158
36.399322,138.244092
34.702952,135.496514
35.003998,135.768169
34.66461,135.501173
34.707509,135.499631
35.003517,135.76975
36.310211,140.342127
36.309364,140.340239
